Customer ID,Gender,Age,City Code,Product Code,Total Bill (Taka),Customer Value
871,Female,30,1,1,5669,0
872,Female,38,1,9,9070,0
873,Female,32,1,8,7570,1
874,Male,32,3,7,6620,0
875,Female,42,7,1,5719,0
876,Female,38,14,1,5719,0
877,Female,23,6,9,9120,0
878,Female,36,19,1,5719,1
879,Male,39,15,4,7010,0
880,Female,44,1,10,9620,0
881,Female,32,3,4,7010,1
882,Female,38,6,2,6110,0
883,Female,27,12,9,9120,0
884,Female,30,1,5,7630,1
885,Female,32,1,6,10660,0
886,Female,34,7,6,10710,1
887,Male,39,5,1,5719,1
888,Female,33,1,2,6060,0
889,Female,35,19,2,6110,0
890,Female,45,1,6,10660,0
891,Female,50,1,1,5669,1
892,Female,37,4,6,10710,0
893,Female,50,1,2,6060,1
894,Female,34,1,4,6960,0
895,Female,49,9,2,6110,0
896,Female,36,1,8,7570,0
897,Female,32,17,9,9120,0
898,Female,50,1,4,6960,1
899,Male,42,1,10,9620,0
900,Female,38,13,1,5719,1
901,Female,35,17,8,7620,0
902,Female,29,1,3,7250,0
903,Female,37,9,4,7010,0
904,Male,41,20,9,9120,0
905,Female,34,11,6,10710,1
906,Female,49,1,7,6570,1
907,Female,40,18,5,7680,0
908,Female,22,3,5,7680,0
909,Female,47,18,7,6620,0
910,Female,23,1,7,6570,0
911,Male,23,13,4,7010,0
912,Female,42,3,5,7680,0
913,Female,30,1,4,6960,0
914,Male,40,13,9,9120,0
915,Female,33,1,4,6960,1
916,Female,35,1,3,7250,0
917,Male,23,3,4,7010,0
918,Female,36,3,7,6620,0
919,Female,43,7,5,7680,0
920,Female,40,1,6,10660,0
921,Female,46,1,5,7630,1
922,Female,49,3,3,7300,0
923,Female,28,9,1,5719,0
924,Female,34,7,3,7300,0
925,Female,36,3,5,7680,0
926,Female,32,16,7,6620,0
927,Female,39,1,10,9620,0
928,Female,26,1,8,7570,1
929,Female,39,11,9,9120,0
930,Male,29,11,3,7300,1
931,Female,23,3,2,6110,0
932,Female,33,1,2,6060,0
933,Female,25,2,2,6110,0
934,Female,48,1,8,7570,0
935,Female,38,3,2,6110,0
936,Female,31,3,6,10710,0
937,Female,34,3,10,9670,1
938,Female,48,1,5,7630,1
939,Female,35,3,10,9670,0
940,Female,35,14,8,7620,1
941,Female,23,8,6,10710,0
942,Female,38,1,8,7570,1
943,Female,42,3,5,7680,0
944,Female,37,10,10,9670,0
945,Female,36,18,6,10710,1
946,Female,42,1,2,6060,1
947,Female,43,2,2,6110,0
948,Female,36,14,5,7680,0
949,Male,33,1,7,6570,0
950,Male,22,4,9,9120,0
951,Female,46,9,5,7680,1
952,Female,26,4,5,7680,0
953,Female,39,4,7,6620,0
954,Female,26,7,3,7300,0
955,Female,40,6,5,7680,0
956,Female,24,6,3,7300,0
957,Female,50,20,6,10710,0
958,Female,41,1,4,6960,1
959,Female,32,1,9,9070,0
960,Female,41,3,8,7620,1
961,Female,30,2,9,9120,0
962,Female,29,19,2,6110,1
963,Female,23,10,10,9670,0
964,Female,34,1,1,5669,1
965,Female,48,17,5,7680,0
966,Female,36,10,6,10710,0
967,Female,33,14,2,6110,1
968,Female,42,1,4,6960,0
969,Female,37,1,7,6570,0
970,Female,27,3,4,7010,0
971,Female,49,1,8,7570,0
972,Female,44,12,1,5719,0
973,Female,38,7,6,10710,0
974,Female,33,3,10,9670,1
975,Female,23,1,2,6060,1
976,Female,35,3,8,7620,0
977,Female,23,20,6,10710,0
978,Female,38,3,2,6110,1
979,Female,24,1,8,7570,0
980,Female,48,3,8,7620,0
981,Male,48,12,6,10710,0
982,Female,23,8,5,7680,1
983,Female,30,1,6,10660,0
984,Male,42,7,6,10710,1
985,Female,23,1,2,6060,1
986,Female,35,1,6,10660,0
987,Female,43,3,3,7300,1
988,Female,30,8,5,7680,0
989,Female,43,1,10,9620,0
990,Female,31,16,3,7300,1
991,Male,36,8,2,6110,0
992,Male,49,1,3,7250,0
993,Female,45,15,8,7620,0
994,Female,29,1,6,10660,0
995,Female,49,14,3,7300,1
996,Female,26,1,4,6960,0
997,Female,43,1,8,7570,0
998,Female,31,1,9,9070,0
999,Female,30,1,3,7250,1
1000,Female,38,20,3,7300,0
1001,Female,45,1,6,10660,0
1002,Female,45,3,6,10710,1
1003,Female,49,10,8,7620,1
1004,Female,26,1,2,6060,0
1005,Female,48,1,10,9620,0
1006,Female,23,18,1,5719,1
1007,Female,31,20,8,7620,0
1008,Female,49,1,2,6060,0
1009,Female,27,2,3,7300,0
1010,Female,26,2,1,5719,0
1011,Female,38,16,3,7300,0
1012,Female,25,3,10,9670,0
1013,Female,30,3,6,10710,1
1014,Female,39,1,4,6960,1
1015,Female,40,3,7,6620,0
1016,Female,36,1,10,9620,0
1017,Female,23,7,3,7300,1
1018,Male,32,10,9,9120,0
1019,Female,38,1,6,10660,1
1020,Female,41,14,7,6620,1
1021,Female,33,1,8,7570,0
1022,Female,23,1,9,9070,0
1023,Female,44,13,10,9670,1
1024,Female,43,1,1,5669,1
1025,Female,24,3,6,10710,0
1026,Female,34,17,8,7620,1
1027,Male,46,1,3,7250,0
1028,Male,34,1,9,9070,0
1029,Male,41,5,1,5719,1
1030,Female,48,3,3,7300,0
1031,Female,41,18,1,5719,0
1032,Male,22,3,6,10710,0
1033,Female,25,1,9,9070,1
1034,Female,42,7,9,9120,1
1035,Female,42,3,1,5719,1
1036,Female,46,1,4,6960,0
1037,Male,23,1,1,5669,0
1038,Female,43,12,10,9670,0
1039,Female,44,2,8,7620,1
1040,Female,38,1,9,9070,0
1041,Male,26,3,4,7010,1
1042,Male,34,3,4,7010,0
1043,Female,35,4,9,9120,0
1044,Female,22,3,4,7010,1
1045,Female,45,3,10,9670,0
1046,Female,24,7,5,7680,1
1047,Female,22,3,9,9120,0
1048,Female,45,1,10,9620,1
1049,Female,45,1,10,9620,1
1050,Male,33,12,9,9120,1
1051,Female,41,8,6,10710,1
1052,Female,40,1,9,9070,1
1053,Female,33,10,8,7620,1
1054,Female,38,10,4,7010,0
1055,Male,38,1,4,6960,0
1056,Female,49,3,3,7300,0
1057,Female,49,3,9,9120,0
1058,Female,29,14,1,5719,1
1059,Female,37,3,6,10710,0
1060,Female,35,1,1,5669,1
1061,Female,41,16,3,7300,0
1062,Female,33,15,7,6620,0
1063,Female,42,9,1,5719,0
1064,Female,39,12,9,9120,0
1065,Female,50,3,10,9670,1
1066,Female,49,14,4,7010,1
1067,Female,28,10,8,7620,0
1068,Female,49,3,2,6110,0
1069,Female,32,6,7,6620,0
1070,Female,38,20,2,6110,0
1071,Female,38,15,5,7680,0
1072,Female,43,1,1,5669,0
1073,Female,24,5,9,9120,0
1074,Female,30,3,5,7680,1
1075,Male,30,1,9,9070,0
1076,Female,22,2,2,6110,1
1077,Male,46,1,4,6960,0
1078,Female,27,9,4,7010,0
1079,Female,25,1,2,6060,0
1080,Female,23,6,4,7010,0
1081,Female,26,1,7,6570,0
1082,Female,36,1,7,6570,0
1083,Female,35,1,5,7630,0
1084,Female,40,1,1,5669,0
1085,Male,25,7,9,9120,0
1086,Female,45,1,1,5669,1
1087,Female,27,5,9,9120,0
1088,Female,35,1,6,10660,1
1089,Female,48,14,6,10710,1
1090,Female,35,1,1,5669,1
1091,Male,47,2,6,10710,0
1092,Female,43,1,3,7250,1
1093,Male,34,3,10,9670,0
1094,Female,49,1,3,7250,1
1095,Female,27,20,7,6620,0
1096,Female,24,7,5,7680,0
1097,Female,34,14,3,7300,0
1098,Female,25,18,4,7010,0
1099,Female,41,1,4,6960,0
1100,Female,36,1,7,6570,0
1101,Female,24,1,9,9070,0
1102,Male,28,4,2,6110,1
1103,Female,34,1,6,10660,0
1104,Female,31,1,10,9620,1
1105,Female,38,1,1,5669,1
1106,Female,50,16,7,6620,0
1107,Male,45,3,10,9670,0
1108,Female,22,12,2,6110,1
1109,Female,46,6,9,9120,0
1110,Female,37,11,9,9120,1
1111,Female,33,3,4,7010,1
1112,Male,36,1,5,7630,0
1113,Male,26,1,3,7250,0
1114,Female,42,1,1,5669,0
1115,Female,30,1,3,7250,0
1116,Female,45,8,7,6620,0
1117,Male,41,3,10,9670,0
1118,Female,44,9,5,7680,1
1119,Female,36,1,1,5669,0
1120,Female,30,1,7,6570,0
1121,Female,48,3,2,6110,0
1122,Female,34,3,6,10710,0
1123,Female,28,6,5,7680,1
1124,Male,47,1,4,6960,0
1125,Female,42,7,7,6620,0
1126,Female,43,1,7,6570,0
1127,Female,27,3,2,6110,0
1128,Female,35,8,6,10710,0
1129,Female,38,1,8,7570,1
1130,Female,39,3,2,6110,0
1131,Female,23,1,4,6960,0
1132,Female,45,3,5,7680,0
1133,Female,32,1,10,9620,0
1134,Female,25,3,7,6620,1
1135,Female,25,1,5,7630,0
1136,Female,31,3,8,7620,0
1137,Female,44,1,4,6960,0
1138,Female,22,11,10,9670,0
1139,Male,25,2,1,5719,1
1140,Female,37,1,6,10660,0
1141,Female,36,8,9,9120,1
1142,Female,24,3,1,5719,1
1143,Female,38,3,2,6110,0
1144,Female,23,4,1,5719,0
1145,Female,23,1,2,6060,0
1146,Male,37,10,8,7620,0
1147,Female,48,7,10,9670,0
1148,Female,41,10,8,7620,1
1149,Female,43,20,2,6110,0
1150,Female,46,1,4,6960,0
1151,Female,36,16,5,7680,0
1152,Female,33,3,6,10710,0
1153,Female,50,3,10,9670,1
1154,Female,31,1,5,7630,1
1155,Female,34,1,5,7630,0
1156,Female,36,20,6,10710,0
1157,Female,28,3,4,7010,1
1158,Female,32,11,1,5719,0
1159,Female,34,1,2,6060,0
1160,Female,24,3,6,10710,0
1161,Female,44,13,4,7010,1
1162,Female,23,1,7,6570,0
1163,Female,37,5,8,7620,0
1164,Female,29,19,4,7010,0
1165,Female,30,10,3,7300,0
1166,Female,31,3,3,7300,0
1167,Female,42,1,4,6960,0
1168,Female,26,4,4,7010,0
1169,Female,43,1,8,7570,0
1170,Female,40,1,10,9620,0
1171,Female,46,18,4,7010,1
1172,Female,35,16,4,7010,0
1173,Female,49,1,5,7630,0
1174,Female,47,9,8,7620,0
1175,Female,32,1,4,6960,0
1176,Female,23,1,4,6960,0
1177,Female,42,3,6,10710,0
1178,Female,23,1,9,9070,1
1179,Female,24,17,5,7680,1
1180,Male,32,15,4,7010,0
1181,Female,46,3,2,6110,0
1182,Male,44,13,3,7300,0
1183,Male,24,11,5,7680,0
1184,Female,44,7,1,5719,0
1185,Female,31,17,2,6110,0
1186,Female,28,12,2,6110,0
1187,Female,43,9,6,10710,0
1188,Female,37,3,8,7620,1
1189,Male,47,5,10,9670,0
1190,Female,23,1,4,6960,1
1191,Female,31,1,1,5669,0
1192,Female,30,12,2,6110,0
1193,Female,48,3,4,7010,0
1194,Female,22,1,6,10660,0
1195,Female,35,13,5,7680,1
1196,Female,30,5,10,9670,0
1197,Female,43,3,8,7620,1
1198,Female,36,11,2,6110,0
1199,Female,39,3,5,7680,0
1200,Female,27,3,8,7620,0
1201,Male,36,1,5,7630,0
1202,Female,30,3,10,9670,0
1203,Female,36,1,9,9070,1
1204,Female,30,12,5,7680,1
1205,Female,48,1,7,6570,0
1206,Female,36,1,9,9070,0
1207,Male,36,18,3,7300,1
1208,Female,37,14,3,7300,0
1209,Male,49,20,7,6620,0
1210,Female,35,2,3,7300,0
1211,Female,43,1,4,6960,0
1212,Female,37,16,4,7010,0
1213,Female,38,9,3,7300,0
1214,Female,42,1,10,9620,0
1215,Female,22,1,8,7570,1
1216,Female,23,5,5,7680,0
1217,Female,45,3,9,9120,0
1218,Female,23,8,8,7620,1
1219,Female,48,10,8,7620,0
1220,Female,29,15,3,7300,0
1221,Female,38,3,10,9670,0
1222,Female,49,15,6,10710,1
1223,Female,50,16,3,7300,1
1224,Female,33,1,4,6960,0
1225,Female,38,16,9,9120,0
1226,Female,43,17,5,7680,1
1227,Female,25,11,6,10710,0
1228,Male,35,4,7,6620,1
1229,Female,37,1,1,5669,0
1230,Female,32,3,1,5719,0
1231,Female,40,1,9,9070,0
1232,Female,42,1,6,10660,1
1233,Female,33,4,2,6110,1
1234,Male,40,11,1,5719,0
1235,Female,40,19,3,7300,0
1236,Female,50,9,7,6620,0
1237,Female,44,4,10,9670,0
1238,Female,25,1,6,10660,1
1239,Female,45,18,4,7010,1
1240,Female,22,1,9,9070,0
1241,Female,23,14,10,9670,1
1242,Female,40,1,9,9070,1
1243,Female,31,1,9,9070,1
1244,Female,46,1,2,6060,1
1245,Female,27,1,8,7570,0
1246,Female,38,1,5,7630,0
1247,Female,40,1,8,7570,0
1248,Female,26,13,8,7620,0
1249,Female,39,1,4,6960,0
1250,Female,25,1,9,9070,0
1251,Male,46,13,7,6620,1
1252,Female,28,12,5,7680,0
1253,Female,27,17,6,10710,0
1254,Female,37,16,2,6110,1
1255,Female,34,11,9,9120,0
1256,Male,50,3,5,7680,1
1257,Female,38,18,10,9670,0
1258,Female,46,11,1,5719,1
1259,Female,29,6,2,6110,0
1260,Female,33,15,9,9120,0
1261,Female,42,3,5,7680,1
1262,Female,34,1,2,6060,0
1263,Male,48,3,7,6620,0
1264,Female,39,5,4,7010,0
1265,Female,40,5,8,7620,0
1266,Female,37,8,4,7010,0
1267,Female,26,8,6,10710,0
1268,Female,43,5,7,6620,1
1269,Female,34,3,4,7010,0
1270,Male,36,3,7,6620,0
1271,Female,25,13,2,6110,0
1272,Female,26,7,8,7620,0
1273,Female,30,16,3,7300,0
1274,Female,50,16,5,7680,0
1275,Female,39,1,2,6060,0
1276,Female,29,1,6,10660,0
1277,Female,34,7,5,7680,1
1278,Female,37,3,9,9120,0
1279,Male,34,3,6,10710,1
1280,Female,27,1,2,6060,1
1281,Female,35,1,6,10660,0
1282,Female,40,20,1,5719,1
1283,Female,29,3,10,9670,0
1284,Female,36,2,1,5719,1
1285,Female,48,8,9,9120,0
1286,Female,45,3,1,5719,1
1287,Female,23,1,8,7570,0
1288,Female,35,20,8,7620,0
1289,Female,31,1,5,7630,0
1290,Female,34,15,3,7300,0
1291,Female,29,3,3,7300,0
1292,Female,49,3,9,9120,0
1293,Female,32,1,5,7630,1
1294,Female,48,2,1,5719,0
1295,Female,33,2,7,6620,0
1296,Female,49,1,3,7250,0
1297,Female,23,3,6,10710,0
1298,Male,33,8,10,9670,1
1299,Male,46,2,6,10710,1
1300,Female,36,3,8,7620,1
1301,Female,23,4,6,10710,0
1302,Female,43,7,2,6110,1
1303,Female,24,5,5,7680,0
1304,Female,47,14,6,10710,0
1305,Female,40,1,4,6960,1
1306,Female,50,1,9,9070,0
1307,Female,41,1,4,6960,1
1308,Female,47,3,10,9670,0
1309,Female,29,6,3,7300,1
1310,Female,37,18,1,5719,0
1311,Female,40,13,5,7680,0
1312,Female,25,1,5,7630,0
1313,Female,35,8,6,10710,0
1314,Female,26,3,9,9120,1
1315,Female,30,1,5,7630,1
1316,Female,23,13,8,7620,0
1317,Female,35,14,5,7680,0
1318,Male,36,5,2,6110,0
1319,Female,39,9,3,7300,0
1320,Female,44,12,7,6620,0
1321,Female,27,3,5,7680,0
1322,Female,33,1,7,6570,0
1323,Female,39,7,9,9120,0
1324,Female,39,1,6,10660,1
1325,Male,44,1,1,5669,1
1326,Female,31,19,3,7300,0
1327,Female,32,1,10,9620,0
1328,Male,28,3,8,7620,1
1329,Female,34,13,6,10710,0
1330,Female,50,1,2,6060,1
1331,Female,44,9,1,5719,0
1332,Male,24,17,9,9120,0
1333,Male,50,19,5,7680,1
1334,Female,43,18,6,10710,0
1335,Female,35,3,3,7300,1
1336,Male,39,17,7,6620,0
1337,Male,27,3,2,6110,0
1338,Male,40,1,8,7570,0
1339,Male,50,1,9,9070,0
1340,Female,37,20,1,5719,1
1341,Female,32,15,3,7300,0
1342,Female,48,1,8,7570,0
1343,Female,24,1,9,9070,0
1344,Female,40,3,9,9120,1
1345,Female,33,1,1,5669,1
1346,Female,44,3,4,7010,0
1347,Female,46,15,1,5719,0
1348,Female,25,5,7,6620,0
1349,Female,29,8,4,7010,0
1350,Female,24,1,1,5669,0
1351,Female,26,3,7,6620,0
1352,Female,22,1,5,7630,0
1353,Female,49,20,7,6620,0
1354,Female,28,1,8,7570,0
1355,Female,27,17,3,7300,0
1356,Female,22,1,9,9070,0
1357,Female,44,1,10,9620,1
1358,Female,49,1,9,9070,1
1359,Male,24,3,6,10710,1
1360,Male,43,7,5,7680,1
1361,Female,23,17,5,7680,0
1362,Female,42,15,6,10710,0
1363,Female,36,1,5,7630,1
1364,Female,46,12,1,5719,0
1365,Female,30,1,1,5669,0
1366,Male,34,3,8,7620,0
1367,Male,41,7,4,7010,0
1368,Female,49,3,7,6620,0
1369,Female,25,19,10,9670,0
1370,Female,36,1,2,6060,1
1371,Female,24,19,6,10710,0
1372,Male,41,3,1,5719,1
1373,Female,22,3,9,9120,0
1374,Male,25,20,8,7620,1
1375,Female,22,20,5,7680,0
1376,Female,33,1,1,5669,0
1377,Female,41,15,1,5719,0
1378,Female,40,10,7,6620,0
1379,Female,45,19,3,7300,0
1380,Female,23,3,5,7680,0
1381,Female,34,3,7,6620,0
1382,Female,32,10,6,10710,0
1383,Female,49,11,1,5719,1
1384,Female,34,18,8,7620,0
1385,Female,28,1,7,6570,0
1386,Female,37,3,2,6110,0
1387,Female,40,1,1,5669,0
1388,Female,45,1,4,6960,0
1389,Female,43,1,5,7630,0
1390,Female,32,3,9,9120,0
1391,Female,45,1,2,6060,1
1392,Male,22,13,10,9670,0
1393,Female,38,4,5,7680,1
1394,Male,49,3,6,10710,0
1395,Male,39,14,7,6620,1
1396,Female,29,2,8,7620,0
1397,Female,31,17,2,6110,0
1398,Female,33,5,7,6620,0
1399,Female,28,9,5,7680,0
1400,Female,46,1,8,7570,0
1401,Male,50,3,2,6110,0
1402,Female,36,15,2,6110,0
1403,Male,35,3,3,7300,0
1404,Female,46,1,9,9070,0
1405,Female,34,3,4,7010,1
1406,Female,37,11,1,5719,0
1407,Female,36,13,3,7300,0
1408,Female,41,14,8,7620,0
1409,Female,26,1,2,6060,0
1410,Female,39,1,5,7630,0
1411,Female,22,3,10,9670,0
1412,Female,32,10,5,7680,1
1413,Female,28,1,9,9070,0
1414,Male,46,1,2,6060,1
1415,Female,38,1,10,9620,0
1416,Female,34,1,3,7250,1
1417,Female,46,1,3,7250,0
1418,Female,46,1,4,6960,0
1419,Female,50,1,6,10660,0
1420,Female,50,3,10,9670,1
1421,Female,35,8,9,9120,1
1422,Female,38,10,8,7620,1
1423,Male,40,9,6,10710,0
1424,Female,45,3,5,7680,1
1425,Female,35,3,6,10710,0
1426,Female,29,3,8,7620,1
1427,Female,43,1,4,6960,0
1428,Female,39,3,8,7620,0
1429,Female,22,19,3,7300,0
1430,Female,48,1,7,6570,0
1431,Female,27,1,2,6060,0
1432,Female,34,1,8,7570,0
1433,Female,30,3,10,9670,0
1434,Female,38,12,8,7620,1
1435,Female,25,3,6,10710,0
1436,Female,37,3,9,9120,1
1437,Female,42,7,1,5719,1
1438,Female,25,1,2,6060,0
1439,Female,32,3,6,10710,0
1440,Female,43,14,7,6620,1
1441,Female,46,1,10,9620,0
1442,Female,27,13,2,6110,1
1443,Female,43,13,4,7010,0
1444,Female,24,1,6,10660,0
1445,Female,37,1,7,6570,1
1446,Female,39,1,7,6570,0
1447,Female,49,1,5,7630,0
1448,Female,36,1,8,7570,0
1449,Female,37,6,10,9670,0
1450,Female,42,1,10,9620,1
1451,Female,49,1,2,6060,1
1452,Female,43,9,5,7680,0
1453,Female,23,20,9,9120,0
1454,Female,35,3,4,7010,1
1455,Female,23,19,9,9120,0
1456,Female,36,3,2,6110,1
1457,Male,48,1,3,7250,0
1458,Female,47,10,8,7620,0
1459,Female,29,11,8,7620,0
1460,Female,44,17,6,10710,0
1461,Female,30,3,2,6110,1
1462,Female,37,1,6,10660,0
1463,Female,40,1,4,6960,1
1464,Female,37,4,10,9670,0
1465,Female,42,3,8,7620,1
1466,Female,29,20,5,7680,0
1467,Female,44,3,4,7010,0
1468,Female,29,9,1,5719,0
1469,Female,47,1,3,7250,0
1470,Female,22,3,7,6620,0
1471,Female,29,9,1,5719,0
1472,Female,36,11,5,7680,0
1473,Female,50,1,6,10660,0
1474,Male,29,3,1,5719,1
1475,Female,29,12,9,9120,0
1476,Female,37,17,7,6620,1
1477,Female,41,1,2,6060,0
1478,Female,25,1,6,10660,0
1479,Female,30,1,4,6960,1
1480,Female,28,10,4,7010,0
1481,Male,30,5,1,5719,0
1482,Female,25,8,7,6620,0
1483,Male,39,14,9,9120,0
1484,Female,45,3,4,7010,1
1485,Female,31,3,2,6110,0
1486,Female,25,1,5,7630,0
1487,Female,42,20,9,9120,0
1488,Female,31,3,8,7620,1
1489,Female,23,3,9,9120,0
1490,Male,28,8,5,7680,1
1491,Male,23,10,10,9670,0
1492,Female,27,6,4,7010,1
1493,Male,46,5,9,9120,0
1494,Female,42,8,6,10710,1
1495,Female,25,3,1,5719,1
1496,Female,45,17,6,10710,0
1497,Female,27,12,8,7620,1
1498,Female,38,19,6,10710,0
1499,Male,34,1,4,6960,1
1500,Female,35,19,10,9670,0
1501,Female,25,17,7,6620,1
1502,Female,47,8,5,7680,0
1503,Female,24,9,7,6620,0
1504,Female,30,1,2,6060,0
1505,Female,34,17,5,7680,0
1506,Female,32,3,5,7680,0
1507,Female,38,1,9,9070,0
1508,Female,47,4,7,6620,1
1509,Female,38,1,7,6570,0
1510,Female,23,1,9,9070,0
1511,Female,34,3,6,10710,1
1512,Female,42,3,6,10710,1
1513,Female,22,3,3,7300,1
1514,Female,45,17,6,10710,0
1515,Female,28,1,1,5669,1
1516,Female,43,5,10,9670,0
1517,Male,35,1,7,6570,1
1518,Female,43,1,8,7570,0
1519,Female,33,1,7,6570,0
1520,Female,43,2,5,7680,0
1521,Female,41,8,1,5719,0
1522,Female,40,5,9,9120,0
1523,Female,40,8,10,9670,1
1524,Male,25,1,7,6570,1
1525,Female,23,1,9,9070,0
1526,Female,27,3,2,6110,1
1527,Female,22,1,7,6570,0
1528,Female,31,6,9,9120,0
1529,Female,50,15,6,10710,1
1530,Female,33,11,6,10710,1
1531,Female,38,13,5,7680,1
1532,Female,43,1,10,9620,0
1533,Female,26,7,3,7300,1
1534,Male,36,1,9,9070,0
1535,Female,41,15,1,5719,1
1536,Female,33,11,1,5719,0
1537,Male,27,1,1,5669,0
1538,Female,42,1,9,9070,0
1539,Female,32,3,8,7620,1
1540,Female,23,1,3,7250,0
1541,Female,34,3,7,6620,0
1542,Female,39,1,3,7250,0
1543,Female,48,1,3,7250,0
1544,Male,44,1,9,9070,0
1545,Female,36,3,1,5719,1
1546,Female,34,20,7,6620,0
1547,Female,32,1,3,7250,0
1548,Male,28,18,9,9120,0
1549,Male,39,8,9,9120,1
1550,Male,26,17,5,7680,1
1551,Female,23,1,10,9620,0
1552,Female,29,12,3,7300,1
1553,Female,23,12,5,7680,0
1554,Female,39,4,5,7680,0
1555,Female,38,2,3,7300,0
1556,Female,27,1,10,9620,0
1557,Male,49,3,4,7010,1
1558,Female,33,1,2,6060,0
1559,Female,48,19,1,5719,0
1560,Male,36,3,8,7620,0
1561,Female,46,3,8,7620,0
1562,Female,23,10,7,6620,0
1563,Female,34,5,7,6620,0
1564,Female,41,7,3,7300,0
1565,Female,30,4,3,7300,0
1566,Male,36,8,1,5719,0
1567,Male,23,3,5,7680,0
1568,Female,28,7,1,5719,0
1569,Female,24,1,6,10660,0
1570,Female,26,15,2,6110,1
1571,Female,46,20,10,9670,0
1572,Female,33,1,5,7630,1
1573,Female,23,9,9,9120,0
1574,Female,31,3,5,7680,1
1575,Female,37,1,10,9620,0
1576,Female,38,3,5,7680,1
1577,Male,22,1,10,9620,0
1578,Male,38,12,6,10710,1
1579,Female,50,2,7,6620,1
1580,Female,22,13,5,7680,0
1581,Female,33,17,5,7680,0
1582,Female,40,1,5,7630,0
1583,Female,31,2,6,10710,0
1584,Female,41,3,3,7300,1
1585,Female,37,3,1,5719,0
1586,Female,41,3,4,7010,0
1587,Female,35,6,9,9120,0
1588,Female,23,3,1,5719,1
1589,Female,38,15,3,7300,0
1590,Female,25,4,2,6110,0
1591,Female,29,3,2,6110,0
1592,Female,22,14,2,6110,0
1593,Female,49,18,2,6110,0
1594,Female,25,2,9,9120,0
1595,Female,31,1,1,5669,1
1596,Female,22,7,9,9120,0
1597,Female,37,7,2,6110,1
1598,Female,24,7,2,6110,0
1599,Female,45,13,9,9120,0
1600,Female,43,3,4,7010,1
1601,Female,39,16,5,7680,0
1602,Female,40,11,2,6110,0
1603,Female,34,14,4,7010,0
1604,Female,32,1,5,7630,0
1605,Female,28,1,2,6060,0
1606,Female,42,12,5,7680,0
1607,Female,22,3,7,6620,0
1608,Female,23,1,7,6570,0
1609,Female,29,3,7,6620,0
1610,Male,22,8,10,9670,0
1611,Male,35,13,9,9120,1
1612,Female,36,8,1,5719,1
1613,Female,26,3,9,9120,0
1614,Female,30,3,10,9670,1
1615,Female,47,2,3,7300,1
1616,Female,47,1,4,6960,0
1617,Female,26,3,6,10710,0
1618,Female,27,13,8,7620,1
1619,Male,23,1,4,6960,0
1620,Female,44,1,4,6960,0
1621,Female,23,1,2,6060,0
1622,Female,45,8,6,10710,0
1623,Female,36,1,9,9070,1
1624,Female,41,19,8,7620,1
1625,Female,28,19,5,7680,0
1626,Female,39,1,5,7630,0
1627,Female,46,1,7,6570,0
1628,Female,48,1,8,7570,0
1629,Male,46,2,1,5719,0
1630,Female,48,8,3,7300,0
1631,Female,41,2,6,10710,0
1632,Female,22,17,5,7680,1
1633,Female,32,1,3,7250,0
1634,Female,39,1,2,6060,0
1635,Female,49,18,8,7620,0
1636,Female,38,1,7,6570,0
1637,Female,36,6,9,9120,0
1638,Female,27,17,10,9670,1
1639,Female,23,1,8,7570,1
1640,Female,30,3,6,10710,0
1641,Female,40,3,8,7620,1
1642,Female,30,1,2,6060,0
1643,Female,23,13,8,7620,0
1644,Female,38,13,5,7680,0
1645,Female,29,2,7,6620,0
1646,Female,37,1,5,7630,0
1647,Female,35,7,6,10710,0
1648,Female,31,19,1,5719,1
1649,Female,48,7,3,7300,0
1650,Female,37,1,2,6060,0
1651,Male,32,3,10,9670,0
1652,Female,44,3,8,7620,1
1653,Female,25,3,4,7010,0
1654,Male,23,18,6,10710,0
1655,Female,43,18,8,7620,1
1656,Female,23,3,8,7620,0
1657,Female,48,18,2,6110,0
1658,Female,43,13,4,7010,0
1659,Female,31,1,8,7570,0
1660,Female,28,9,1,5719,0
1661,Male,28,1,3,7250,0
1662,Male,23,3,4,7010,0
1663,Female,47,1,2,6060,0
1664,Male,47,1,7,6570,0
1665,Male,32,2,10,9670,0
1666,Female,45,1,5,7630,1
1667,Male,28,1,4,6960,0
1668,Male,31,18,9,9120,0
1669,Female,46,2,2,6110,1
1670,Male,34,14,2,6110,0
1671,Female,32,3,6,10710,0
1672,Female,24,7,4,7010,1
1673,Female,28,1,10,9620,0
1674,Female,23,1,1,5669,1
1675,Female,28,20,8,7620,0
1676,Female,47,12,5,7680,0
1677,Female,31,6,9,9120,0
1678,Female,29,4,10,9670,1
1679,Female,29,3,8,7620,1
1680,Female,37,1,10,9620,0
1681,Female,28,17,4,7010,1
1682,Female,50,7,9,9120,0
1683,Female,23,6,9,9120,1
1684,Female,48,16,4,7010,1
1685,Male,26,1,3,7250,0
1686,Female,37,1,8,7570,0
1687,Female,23,12,6,10710,0
1688,Male,47,1,5,7630,1
1689,Female,38,7,4,7010,0
1690,Male,42,3,7,6620,0
1691,Female,29,3,1,5719,0
1692,Male,46,2,1,5719,0
1693,Male,35,12,6,10710,0
1694,Female,37,3,7,6620,1
1695,Female,23,3,2,6110,0
1696,Female,26,20,6,10710,0
1697,Male,34,15,8,7620,1
1698,Male,38,1,8,7570,0
